gempermid,holddate,shareshldadj,shareshld,pctshouthld,shshldchg,comname,name,activity
8590929181,2008-05-09T00:00:00Z,1443100,1443100,8.11,207600,Roland DG Ord Shs,Taiyo Fund Management,buy
8590929181,2008-07-29T00:00:00Z,1637900,1637900,9.2,194800,Roland DG Ord Shs,Taiyo Fund Management,buy
8590929181,2010-07-13T00:00:00Z,1537500,1537500,8.64,-100400,Roland DG Ord Shs,Taiyo Fund Management,sell
8590929181,2011-10-14T00:00:00Z,1720100,1720100,9.66,182600,Roland DG Ord Shs,Taiyo Fund Management,buy
8590929181,2013-05-07T00:00:00Z,3825400,3825400,21.5,385200,Roland DG Ord Shs,Taiyo Fund Management,buy
8590929181,2015-01-31T00:00:00Z,1805e3,1805e3,12.55,-107700,Roland DG Ord Shs,Taiyo Fund Management,sell
8590929181,2015-08-10T00:00:00Z,2638300,2638300,18.3394,833300,Roland DG Ord Shs,Taiyo Fund Management,buy
8590929181,2015-12-10T00:00:00Z,2625600,2625600,18.2553,-12700,Roland DG Ord Shs,Taiyo Fund Management,sell
8590929181,2016-01-13T00:00:00Z,2746200,2746200,19.09,135900,Roland DG Ord Shs,Taiyo Fund Management,buy
8590929181,2016-01-18T00:00:00Z,2746200,2746200,19.09,0,Roland DG Ord Shs,Taiyo Fund Management,hold
8590929181,2016-05-11T00:00:00Z,2740400,2740400,19.0497,-5800,Roland DG Ord Shs,Taiyo Fund Management,sell
8590929181,2017-01-04T00:00:00Z,2740400,2740400,21.6524,0,Roland DG Ord Shs,Taiyo Fund Management,hold
8590930067,2007-12-04T00:00:00Z,907500,907500,5.01,907500,MACNICA Ord Shs,Taiyo Fund Management,buy
8590930067,2007-12-11T00:00:00Z,1130300,1130300,6.24,222800,MACNICA Ord Shs,Taiyo Fund Management,buy
8590930067,2007-12-25T00:00:00Z,1314200,1314200,7.26,183900,MACNICA Ord Shs,Taiyo Fund Management,buy
8590930067,2008-02-04T00:00:00Z,1584500,1584500,8.75,270300,MACNICA Ord Shs,Taiyo Fund Management,buy
8590930067,2008-03-07T00:00:00Z,1609500,1609500,8.89,25e3,MACNICA Ord Shs,Taiyo Fund Management,buy
8590930067,2009-10-29T00:00:00Z,1428200,1428200,7.89,-181300,MACNICA Ord Shs,Taiyo Fund Management,sell
8590930067,2009-12-22T00:00:00Z,1239700,1239700,6.85,-188500,MACNICA Ord Shs,Taiyo Fund Management,sell
8590930067,2010-01-13T00:00:00Z,1054500,1054500,5.82,-185200,MACNICA Ord Shs,Taiyo Fund Management,sell
8590930067,2010-01-28T00:00:00Z,1650800,1650800,9.12,-458200,MACNICA Ord Shs,Taiyo Fund Management,sell
8590931342,2016-05-18T00:00:00Z,2728500,2728500,5.1152,2728500,Maxell Holdings Ord Shs,Taiyo Fund Management,buy
8590931342,2016-06-17T00:00:00Z,3272400,3272400,6.1348,543900,Maxell Holdings Ord Shs,Taiyo Fund Management,buy
8590931342,2016-07-25T00:00:00Z,3816100,3816100,7.1541,543700,Maxell Holdings Ord Shs,Taiyo Fund Management,buy
8590931342,2016-08-18T00:00:00Z,4380900,4380900,8.2129,564800,Maxell Holdings Ord Shs,Taiyo Fund Management,buy
8590931342,2018-02-07T00:00:00Z,4996100,4996100,9.3663,615200,Maxell Holdings Ord Shs,Taiyo Fund Management,buy
8590931342,2018-05-08T00:00:00Z,5664600,5664600,10.6195,668500,Maxell Holdings Ord Shs,Taiyo Fund Management,buy
8590932223,2006-12-31T00:00:00Z,3161520,2634600,8.21,2634600,Daiseki Ord Shs,Taiyo Fund Management,buy
8590932223,2007-01-01T00:00:00Z,3161520,2634600,8.21,0,Daiseki Ord Shs,Taiyo Fund Management,hold
8590932223,2007-01-30T00:00:00Z,2763960,2303300,7.18,-331300,Daiseki Ord Shs,Taiyo Fund Management,sell
8590932223,2007-09-05T00:00:00Z,2474040,2474040,6.03,170740,Daiseki Ord Shs,Taiyo Fund Management,buy
8590932223,2007-10-01T00:00:00Z,2885540,2885540,7.03,411500,Daiseki Ord Shs,Taiyo Fund Management,buy
8590932223,2009-06-02T00:00:00Z,3629404,3629404,8.04,743864,Daiseki Ord Shs,Taiyo Fund Management,buy
8590932223,2009-07-15T00:00:00Z,4083804,4083804,9.05,454400,Daiseki Ord Shs,Taiyo Fund Management,buy
8590932223,2010-07-13T00:00:00Z,4428904,4428904,9.81,345100,Daiseki Ord Shs,Taiyo Fund Management,buy
8590932223,2014-01-10T00:00:00Z,7941208,7941208,17.6359,-916600,Daiseki Ord Shs,Taiyo Fund Management,sell
8590932223,2014-01-27T00:00:00Z,7290808,7290808,16.1839,-650400,Daiseki Ord Shs,Taiyo Fund Management,sell
8590932223,2015-01-31T00:00:00Z,4117604,4117604,9.1249,792e3,Daiseki Ord Shs,Taiyo Fund Management,buy
8590932223,2015-09-01T00:00:00Z,3663404,3663404,8.1192,-454200,Daiseki Ord Shs,Taiyo Fund Management,sell
8590932223,2015-10-29T00:00:00Z,3208304,3208304,7.1098,-455100,Daiseki Ord Shs,Taiyo Fund Management,sell
8590932223,2016-01-22T00:00:00Z,1381604,1381604,3.0617,-1697400,Daiseki Ord Shs,Taiyo Fund Management,sell
8590933432,2008-01-04T00:00:00Z,6386e3,6386e3,5.02,6386e3,Nabtesco Ord Shs,Taiyo Fund Management,buy
8590933432,2008-04-10T00:00:00Z,7682e3,7682e3,6.04,1296e3,Nabtesco Ord Shs,Taiyo Fund Management,buy
8590933432,2008-09-02T00:00:00Z,9027e3,9027e3,7.1,1345e3,Nabtesco Ord Shs,Taiyo Fund Management,buy
8590933432,2009-06-26T00:00:00Z,7603e3,7603e3,5.98,-1424e3,Nabtesco Ord Shs,Taiyo Fund Management,sell
8590933432,2010-07-13T00:00:00Z,6501e3,6501e3,5.11,-1102e3,Nabtesco Ord Shs,Taiyo Fund Management,sell
8590933432,2011-01-05T00:00:00Z,10366e3,10366e3,8.14,-2636e3,Nabtesco Ord Shs,Taiyo Fund Management,sell
8590933776,2006-06-30T00:00:00Z,7916e3,7916e3,8,7916e3,OSG Ord Shs,Taiyo Fund Management,buy
8590933776,2007-02-02T00:00:00Z,6900300,6900300,6.97,-1015700,OSG Ord Shs,Taiyo Fund Management,sell
8590933776,2007-09-26T00:00:00Z,8133600,8133600,8.22,1233300,OSG Ord Shs,Taiyo Fund Management,buy
8590933776,2009-04-14T00:00:00Z,7084300,7084300,7.16,-1049300,OSG Ord Shs,Taiyo Fund Management,sell
8590933776,2009-06-03T00:00:00Z,6045200,6045200,6.11,-1039100,OSG Ord Shs,Taiyo Fund Management,sell
8590933776,2010-02-10T00:00:00Z,9853200,9853200,9.96,-2237200,OSG Ord Shs,Taiyo Fund Management,sell
8590936882,2012-08-01T00:00:00Z,13463800,13463800,5,13463800,Matsui Securities Ord Shs,Taiyo Fund Management,buy
8590936882,2013-01-07T00:00:00Z,21319200,21319200,7.9188,-5608400,Matsui Securities Ord Shs,Taiyo Fund Management,sell
8590936882,2014-01-29T00:00:00Z,23865e3,23865e3,8.8622,2545800,Matsui Securities Ord Shs,Taiyo Fund Management,buy
8590936882,2014-07-08T00:00:00Z,10044300,10044300,3.7303,-2563200,Matsui Securities Ord Shs,Taiyo Fund Management,sell
8590937498,2005-09-30T00:00:00Z,14155e3,14155e3,7.4,14155e3,Tsubakimoto Chain Ord Shs,Taiyo Fund Management,buy
8590937498,2007-07-13T00:00:00Z,12046e3,12046e3,6.29,-2109e3,Tsubakimoto Chain Ord Shs,Taiyo Fund Management,sell
8590937498,2009-02-04T00:00:00Z,9983e3,9983e3,5.22,-2063e3,Tsubakimoto Chain Ord Shs,Taiyo Fund Management,sell
8590937498,2009-03-05T00:00:00Z,8061e3,8061e3,4.21,-1922e3,Tsubakimoto Chain Ord Shs,Taiyo Fund Management,sell
8590937704,2007-11-20T00:00:00Z,1503600,1503600,5.17,1503600,Sho-Bond Holdings Ord Shs,Taiyo Fund Management,buy
8590937704,2007-12-04T00:00:00Z,1832200,1832200,6.3,328600,Sho-Bond Holdings Ord Shs,Taiyo Fund Management,buy
8590937704,2008-01-04T00:00:00Z,2022100,2022100,6.95,189900,Sho-Bond Holdings Ord Shs,Taiyo Fund Management,buy
8590937704,2008-03-07T00:00:00Z,2053900,2053900,7.06,31800,Sho-Bond Holdings Ord Shs,Taiyo Fund Management,buy
8590937704,2010-06-10T00:00:00Z,1756e3,1756e3,6.03,-297900,Sho-Bond Holdings Ord Shs,Taiyo Fund Management,sell
8590937704,2012-01-20T00:00:00Z,1484300,1484300,5.1,-271700,Sho-Bond Holdings Ord Shs,Taiyo Fund Management,sell
8590937704,2013-01-11T00:00:00Z,1143700,1143700,3.93,-340600,Sho-Bond Holdings Ord Shs,Taiyo Fund Management,sell
8590943180,2007-11-15T00:00:00Z,713700.0000000001,475800,5.93,475800,Information Development Ord Shs,Taiyo Fund Management,buy
8590943180,2008-02-15T00:00:00Z,886650.0000000001,591100,7.36,115300,Information Development Ord Shs,Taiyo Fund Management,buy
8590943180,2008-03-07T00:00:00Z,936750.0000000001,624500,7.78,33400,Information Development Ord Shs,Taiyo Fund Management,buy
8590943180,2012-11-09T00:00:00Z,505200.0000000001,336800,4.19,-287700,Information Development Ord Shs,Taiyo Fund Management,sell
21478615204,2017-11-06T00:00:00Z,1604100,1604100,5.145,1604100,W-Scope Ord Shs,Taiyo Fund Management,buy
21478615204,2017-11-16T00:00:00Z,1942700,1942700,6.2311,338600,W-Scope Ord Shs,Taiyo Fund Management,buy
21478615204,2017-11-22T00:00:00Z,2305800,2305800,7.3957,363100,W-Scope Ord Shs,Taiyo Fund Management,buy
21478615204,2017-12-05T00:00:00Z,2641800,2641800,8.468,336e3,W-Scope Ord Shs,Taiyo Fund Management,buy
21478615204,2017-12-21T00:00:00Z,2954400,2954400,9.47,312600,W-Scope Ord Shs,Taiyo Fund Management,buy
21478615204,2018-03-28T00:00:00Z,3297200,3297200,10.5681,342800,W-Scope Ord Shs,Taiyo Fund Management,buy
21478615204,2018-04-09T00:00:00Z,3619600,3619600,11.6014,322400,W-Scope Ord Shs,Taiyo Fund Management,buy
21478615204,2018-05-01T00:00:00Z,3937800,3937800,12.6213,318200,W-Scope Ord Shs,Taiyo Fund Management,buy
21478615204,2018-05-14T00:00:00Z,4291900,4291900,13.7563,354100,W-Scope Ord Shs,Taiyo Fund Management,buy
21478615204,2018-05-28T00:00:00Z,4620800,4620800,14.8104,328900,W-Scope Ord Shs,Taiyo Fund Management,buy
21478615204,2018-05-29T00:00:00Z,4646800,4646800,14.8938,26e3,W-Scope Ord Shs,Taiyo Fund Management,buy
21504190004,2012-06-22T00:00:00Z,577e3,577e3,10.16,577e3,Ohizumi MFG Ord Shs,Taiyo Fund Management,buy
21504190004,2013-12-12T00:00:00Z,519800,519800,9.16,-57200,Ohizumi MFG Ord Shs,Taiyo Fund Management,sell
21504190004,2013-12-26T00:00:00Z,362e3,362e3,6.38,-157800,Ohizumi MFG Ord Shs,Taiyo Fund Management,sell
21504190004,2013-12-30T00:00:00Z,581e3,581e3,10.24,-143e3,Ohizumi MFG Ord Shs,Taiyo Fund Management,sell
21504190004,2014-01-07T00:00:00Z,453e3,453e3,7.82,-128e3,Ohizumi MFG Ord Shs,Taiyo Fund Management,sell
21523431785,2014-10-27T00:00:00Z,5020800,627600,4.5967,627600,Peptidream Ord Shs,Taiyo Fund Management,buy
21523431785,2014-12-22T00:00:00Z,6124e3,765500,5.6067,137900,Peptidream Ord Shs,Taiyo Fund Management,buy
21523431785,2015-01-15T00:00:00Z,7229600,903700,6.6189,138200,Peptidream Ord Shs,Taiyo Fund Management,buy
21523431785,2015-01-31T00:00:00Z,7383200,922900,6.7595,19200,Peptidream Ord Shs,Taiyo Fund Management,buy
21523431785,2016-02-24T00:00:00Z,6683e3,3341500,6.0296,2418600,Peptidream Ord Shs,Taiyo Fund Management,buy
21523431785,2016-04-04T00:00:00Z,5590800,2795400,4.9787,-546100,Peptidream Ord Shs,Taiyo Fund Management,sell
8589936364,2005-10-20T00:00:00Z,2673e3,2673e3,5.17,2673e3,Daiwa Industries Ord Shs,Dalton Investments,buy
8589936364,2005-11-30T00:00:00Z,2673e3,2673e3,5.17,0,Daiwa Industries Ord Shs,Dalton Investments,hold
8589936364,2006-02-28T00:00:00Z,1017e3,1017e3,1.97,-1656e3,Daiwa Industries Ord Shs,Dalton Investments,sell
8589943299,2017-05-30T00:00:00Z,2482200,2482200,5.01,2482200,Aizawa Securities Ord Shs,Dalton Investments,buy
8589943299,2018-01-17T00:00:00Z,2979200,2979200,6.0155,497e3,Aizawa Securities Ord Shs,Dalton Investments,buy
8589943299,2018-05-28T00:00:00Z,3480500,3480500,7.0277,501300,Aizawa Securities Ord Shs,Dalton Investments,buy
8589946086,2016-02-01T00:00:00Z,76400,76400,5.62,76400,Plat Home Ord Shs,Dalton Investments,buy
8589946086,2016-05-24T00:00:00Z,60500,60500,4.4525,-15900,Plat Home Ord Shs,Dalton Investments,sell
8589946086,2017-01-27T00:00:00Z,68300,68300,5.0265,7800,Plat Home Ord Shs,Dalton Investments,buy
8589946086,2017-03-22T00:00:00Z,83e3,83e3,6.1083,14700,Plat Home Ord Shs,Dalton Investments,buy
8589946086,2017-04-07T00:00:00Z,96900,96900,7.1313,13900,Plat Home Ord Shs,Dalton Investments,buy
8589946086,2017-04-14T00:00:00Z,118e3,118e3,8.6841,21100,Plat Home Ord Shs,Dalton Investments,buy
8589946086,2017-08-01T00:00:00Z,136200,136200,10.0236,18200,Plat Home Ord Shs,Dalton Investments,buy
8589946086,2017-08-10T00:00:00Z,152100,152100,11.1937,15900,Plat Home Ord Shs,Dalton Investments,buy
8589946086,2018-04-27T00:00:00Z,168e3,168e3,12.3639,15900,Plat Home Ord Shs,Dalton Investments,buy
8589947919,2012-10-15T00:00:00Z,535200,535200,5.18,535200,Trancom Ord Shs,Dalton Investments,buy
8589947919,2013-07-15T00:00:00Z,644200,644200,6.24,109e3,Trancom Ord Shs,Dalton Investments,buy
8589947919,2013-12-13T00:00:00Z,1522e3,1522e3,14.74,233600,Trancom Ord Shs,Dalton Investments,buy
8589947919,2014-11-14T00:00:00Z,601300,601300,5.82,-159700,Trancom Ord Shs,Dalton Investments,sell
8589947919,2015-02-27T00:00:00Z,493500,493500,4.78,-107800,Trancom Ord Shs,Dalton Investments,sell
8589947919,2015-06-30T00:00:00Z,519100,519100,5.03,25600,Trancom Ord Shs,Dalton Investments,buy
8589947919,2015-12-11T00:00:00Z,612100,612100,5.93,93e3,Trancom Ord Shs,Dalton Investments,buy
8589947919,2017-11-16T00:00:00Z,507200,507200,4.91,-104900,Trancom Ord Shs,Dalton Investments,sell
8589948476,2011-07-29T00:00:00Z,5363,5363,5.07,5363,Japan Hotel and Resort REIT Ord Shs,Dalton Investments,buy
8589948476,2011-09-15T00:00:00Z,6523,6523,6.17,1160,Japan Hotel and Resort REIT Ord Shs,Dalton Investments,buy
8589948476,2011-11-30T00:00:00Z,7962,7962,7.53,1439,Japan Hotel and Resort REIT Ord Shs,Dalton Investments,buy
8589949346,2014-11-28T00:00:00Z,1737800,1737800,5.01,1737800,Fields Ord Shs,Dalton Investments,buy
8589949346,2015-01-15T00:00:00Z,2107800,2107800,6.07,37e4,Fields Ord Shs,Dalton Investments,buy
8589949346,2015-02-27T00:00:00Z,2487600,2487600,7.17,379800,Fields Ord Shs,Dalton Investments,buy
8589949346,2015-08-14T00:00:00Z,2866200,2866200,8.26,378600,Fields Ord Shs,Dalton Investments,buy
8589949346,2015-10-30T00:00:00Z,3255800,3255800,9.38,389600,Fields Ord Shs,Dalton Investments,buy
8589949346,2015-12-11T00:00:00Z,3312500,3312500,9.55,56700,Fields Ord Shs,Dalton Investments,buy
8589949346,2017-02-22T00:00:00Z,2944200,2944200,8.48,-368300,Fields Ord Shs,Dalton Investments,sell
8589949346,2017-03-24T00:00:00Z,2582e3,2582e3,7.44,-362200,Fields Ord Shs,Dalton Investments,sell
8589949346,2017-05-16T00:00:00Z,2219300,2219300,6.4,-362700,Fields Ord Shs,Dalton Investments,sell
8589949346,2017-07-06T00:00:00Z,1870200,1870200,5.39,-349100,Fields Ord Shs,Dalton Investments,sell
8589949346,2017-09-11T00:00:00Z,1519500,1519500,4.38,-350700,Fields Ord Shs,Dalton Investments,sell
8589956590,2017-06-22T00:00:00Z,2073e3,2073e3,5.0618,2073e3,Sawada Holdings Ord Shs,Dalton Investments,buy
8589956590,2018-05-22T00:00:00Z,2485e3,2485e3,6.0679,412e3,Sawada Holdings Ord Shs,Dalton Investments,buy
8589957548,2014-09-30T00:00:00Z,942500,942500,5.17,942500,CMIC Holdings Ord Shs,Dalton Investments,buy
8589957548,2014-10-15T00:00:00Z,1325600,1325600,7.27,383100,CMIC Holdings Ord Shs,Dalton Investments,buy
8589957548,2014-11-14T00:00:00Z,1534800,1534800,8.42,209200,CMIC Holdings Ord Shs,Dalton Investments,buy
8589957548,2015-07-15T00:00:00Z,1829400,1829400,9.67,294600,CMIC Holdings Ord Shs,Dalton Investments,buy
8589957548,2015-10-15T00:00:00Z,2022600,2022600,10.69,193200,CMIC Holdings Ord Shs,Dalton Investments,buy
8589957548,2015-12-11T00:00:00Z,2163300,2163300,11.43,140700,CMIC Holdings Ord Shs,Dalton Investments,buy
8589957548,2017-12-25T00:00:00Z,1962600,1962600,10.3712,-200700,CMIC Holdings Ord Shs,Dalton Investments,sell
8589957548,2018-04-03T00:00:00Z,1767100,1767100,9.3381,-195500,CMIC Holdings Ord Shs,Dalton Investments,sell
8589963383,2018-04-19T00:00:00Z,1302900,1302900,5.4703,1302900,OPT Holding Ord Shs,Dalton Investments,buy
8589963383,2018-05-01T00:00:00Z,1579200,1579200,6.6304,276300,OPT Holding Ord Shs,Dalton Investments,buy
8589966809,2012-05-31T00:00:00Z,1270536,635268,5.08,635268,T&K Toka Ord Shs,Dalton Investments,buy
8589966809,2012-06-29T00:00:00Z,1539736,769868,6.16,134600,T&K Toka Ord Shs,Dalton Investments,buy
8589966809,2013-02-15T00:00:00Z,1808536,904268,7.23,134400,T&K Toka Ord Shs,Dalton Investments,buy
8589966809,2013-02-18T00:00:00Z,1808536,904268,7.23,0,T&K Toka Ord Shs,Dalton Investments,hold
8589966809,2013-12-04T00:00:00Z,2069536,1034768,8.27,130500,T&K Toka Ord Shs,Dalton Investments,buy
8589966809,2014-05-30T00:00:00Z,2233336,1116668,8.93,81900,T&K Toka Ord Shs,Dalton Investments,buy
8589966809,2014-09-30T00:00:00Z,2487336,1243668,9.94,127e3,T&K Toka Ord Shs,Dalton Investments,buy
8589966809,2015-05-07T00:00:00Z,2735936,1367968,10.94,124300,T&K Toka Ord Shs,Dalton Investments,buy
8589966809,2015-08-14T00:00:00Z,2991936,1495968,11.96,128e3,T&K Toka Ord Shs,Dalton Investments,buy
8589966809,2015-12-11T00:00:00Z,3061536,1530768,12.23,34800,T&K Toka Ord Shs,Dalton Investments,buy
8589966809,2017-11-20T00:00:00Z,3316436,3316436,13.2364,1785668,T&K Toka Ord Shs,Dalton Investments,buy
8589966809,2018-02-15T00:00:00Z,3572836,3572836,14.2597,256400,T&K Toka Ord Shs,Dalton Investments,buy
8589974949,2011-04-29T00:00:00Z,1469320,1469320,5.27,1469320,Honeys Holdings Ord Shs,Dalton Investments,buy
8589974949,2011-06-15T00:00:00Z,1828590,1828590,6.55,359270,Honeys Holdings Ord Shs,Dalton Investments,buy
8589974949,2011-07-29T00:00:00Z,1978900,1978900,7.09,150310,Honeys Holdings Ord Shs,Dalton Investments,buy
8589974949,2012-05-15T00:00:00Z,1692411,1692411,6.07,-286489,Honeys Holdings Ord Shs,Dalton Investments,sell
8589974949,2013-01-15T00:00:00Z,2003662,2003662,7.18,311251,Honeys Holdings Ord Shs,Dalton Investments,buy
8589974949,2013-01-31T00:00:00Z,2315592,2315592,8.3,311930,Honeys Holdings Ord Shs,Dalton Investments,buy
8589974949,2013-03-29T00:00:00Z,2705362,2705362,9.7,389770,Honeys Holdings Ord Shs,Dalton Investments,buy
8589974949,2013-07-26T00:00:00Z,2987372,2987372,10.71,282010,Honeys Holdings Ord Shs,Dalton Investments,buy
8589974949,2014-01-24T00:00:00Z,3324772,3324772,11.92,337400,Honeys Holdings Ord Shs,Dalton Investments,buy
8589974949,2014-10-01T00:00:00Z,3684852,3684852,13.21,360080,Honeys Holdings Ord Shs,Dalton Investments,buy
8589974949,2014-10-17T00:00:00Z,3981752,3981752,14.27,296900,Honeys Holdings Ord Shs,Dalton Investments,buy
8589974949,2015-04-14T00:00:00Z,3681772,3681772,13.2,-299980,Honeys Holdings Ord Shs,Dalton Investments,sell
8589974949,2015-08-06T00:00:00Z,3389872,3389872,12.15,-291900,Honeys Holdings Ord Shs,Dalton Investments,sell
8589974949,2015-12-11T00:00:00Z,3345972,3345972,11.99,-43900,Honeys Holdings Ord Shs,Dalton Investments,sell
8589974949,2016-07-21T00:00:00Z,3054872,3054872,10.95,-291100,Honeys Holdings Ord Shs,Dalton Investments,sell
8589974949,2016-08-30T00:00:00Z,2752254,2752254,9.86,-302618,Honeys Holdings Ord Shs,Dalton Investments,sell
8589974949,2017-02-08T00:00:00Z,2448894,2448894,8.78,-303360,Honeys Holdings Ord Shs,Dalton Investments,sell
8589974949,2017-03-07T00:00:00Z,2168834,2168834,7.77,-280060,Honeys Holdings Ord Shs,Dalton Investments,sell
8589974949,2017-07-14T00:00:00Z,1877434,1877434,6.73,-291400,Honeys Holdings Ord Shs,Dalton Investments,sell
8589974949,2017-11-14T00:00:00Z,1589734,1589734,5.7,-287700,Honeys Holdings Ord Shs,Dalton Investments,sell
8589979647,2005-01-20T00:00:00Z,582e4,582e4,16.58,582e4,Suntelephone Ord Shs,Dalton Investments,buy
8589979647,2005-02-18T00:00:00Z,6181e3,6181e3,17.61,361e3,Suntelephone Ord Shs,Dalton Investments,buy
8589979647,2005-03-30T00:00:00Z,6538e3,6538e3,18.62,357e3,Suntelephone Ord Shs,Dalton Investments,buy
8589979647,2005-04-25T00:00:00Z,6899e3,6899e3,19.65,361e3,Suntelephone Ord Shs,Dalton Investments,buy
8589979647,2005-07-01T00:00:00Z,7249e3,7249e3,20.65,35e4,Suntelephone Ord Shs,Dalton Investments,buy
8589979647,2005-11-21T00:00:00Z,7634e3,7634e3,21.75,385e3,Suntelephone Ord Shs,Dalton Investments,buy
8589979647,2005-12-05T00:00:00Z,7987e3,7987e3,22.75,353e3,Suntelephone Ord Shs,Dalton Investments,buy
8589979647,2006-01-16T00:00:00Z,8338e3,8338e3,23.75,351e3,Suntelephone Ord Shs,Dalton Investments,buy
8589979647,2006-02-16T00:00:00Z,87e5,87e5,24.78,362e3,Suntelephone Ord Shs,Dalton Investments,buy
8589979647,2006-03-28T00:00:00Z,9053e3,9053e3,25.79,353e3,Suntelephone Ord Shs,Dalton Investments,buy
8589979647,2006-04-14T00:00:00Z,913e4,913e4,26.01,77e3,Suntelephone Ord Shs,Dalton Investments,buy
8589979647,2006-04-26T00:00:00Z,9463e3,9463e3,26.96,333e3,Suntelephone Ord Shs,Dalton Investments,buy
8589979647,2006-04-27T00:00:00Z,9594e3,9594e3,27.33,131e3,Suntelephone Ord Shs,Dalton Investments,buy
8589979647,2006-05-12T00:00:00Z,4846e3,4846e3,13.8,-4748e3,Suntelephone Ord Shs,Dalton Investments,sell
8589979647,2006-08-03T00:00:00Z,9795e3,9795e3,27.9,4949e3,Suntelephone Ord Shs,Dalton Investments,buy
8589979647,2006-10-18T00:00:00Z,14724e3,14724e3,41.94,4929e3,Suntelephone Ord Shs,Dalton Investments,buy
8589979647,2006-11-09T00:00:00Z,19838e3,19838e3,56.51,5114e3,Suntelephone Ord Shs,Dalton Investments,buy
8589981360,2012-04-13T00:00:00Z,198374,198374,10.66,198374,Japan Hotel Investment REIT Ord Shs,Dalton Investments,buy
8589981360,2012-10-15T00:00:00Z,177320,177320,8.4,-21054,Japan Hotel Investment REIT Ord Shs,Dalton Investments,sell
8589988227,2013-08-15T00:00:00Z,3019200,754800,5,754800,Prestige International Ord Shs,Dalton Investments,buy
8589988227,2014-02-28T00:00:00Z,7311200,3655600,12.02,2146e3,Prestige International Ord Shs,Dalton Investments,buy
8589988227,2015-09-15T00:00:00Z,4592200,2296100,7.32,468300,Prestige International Ord Shs,Dalton Investments,buy
8589988227,2015-10-15T00:00:00Z,5383800,2691900,8.58,395800,Prestige International Ord Shs,Dalton Investments,buy
8589988227,2015-11-13T00:00:00Z,6213600,3106800,9.91,414900,Prestige International Ord Shs,Dalton Investments,buy
8589988227,2015-12-11T00:00:00Z,6300400,3150200,10.04,43400,Prestige International Ord Shs,Dalton Investments,buy
8589989937,2015-10-30T00:00:00Z,1896200,1896200,5.43,1896200,Sato Holdings Ord Shs,Dalton Investments,buy
8589989937,2015-12-11T00:00:00Z,1896200,1896200,5.43,0,Sato Holdings Ord Shs,Dalton Investments,hold
8589990808,2014-02-14T00:00:00Z,5933800,5933800,10.28,5933800,Asahi Diamond Industrial Ord Shs,Dalton Investments,buy
8589990808,2014-05-30T00:00:00Z,2588400,2588400,4.48,-3345400,Asahi Diamond Industrial Ord Shs,Dalton Investments,sell
8589997620,2009-02-26T00:00:00Z,26520,5304,5.05,5304,Sekisui House Residential Investment REIT Ord Shs,Dalton Investments,buy
8589997620,2010-07-27T00:00:00Z,46160,9232,8.02,-1376,Sekisui House Residential Investment REIT Ord Shs,Dalton Investments,sell
